true_label,choice,task,subject,file,trial_id
1,1,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_9_58.json,10173
6,6,identity,Sreyas,2025-07-14_IdentityNoInverFP_501_Sreyas_7_22.json,31813
5,5,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_00.json,28069
4,4,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_6_34.json,12884
4,4,identity,Ahana,2025-06-18_IdentityNoInverRgCh_501_Ahana_6_34.json,12894
0,0,identity,Ahana,2025-07-08_IdentityNoInverFP_501_Ahana_6_00.json,19400
4,4,identity,Ahana,2025-06-12_IdentityTexture_501_Ahana_0_40.json,3778
2,2,identity,Ahana,2025-07-08_IdentityNoInverFP_501_Ahana_5_46.json,18979
3,3,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_5_03.json,10642
7,7,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_9_58.json,10096
3,3,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28742
7,7,identity,Ahana,2025-06-17_IdentityTexture_501_Ahana_6_26.json,11045
6,6,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_9_58.json,10272
3,3,identity,Ahana,2025-06-17_IdentityNoInver_501_Ahana_0_45.json,9915
6,6,identity,Seojin,2025-07-14_IdentityNoInverFP_274_Seojin_7_45.json,27882
2,2,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28746
2,2,identity,Ahana,2025-07-07_IdentityNoInverFP_501_Ahana_1_07.json,18385
4,4,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28734
3,3,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_26.json,14970
3,3,identity,Ahana,2025-06-17_Identity_501_Ahana_4_41.json,12267
3,3,identity,Ahana,2025-06-12_Identity_501_Ahana_5_53.json,4394
2,2,identity,Parsa,2025-07-14_IdentityNoInverFP_235_Parsa_7_24.json,27543
0,0,identity,Ashley,2025-07-14_IdentityNoInverFP_501_Ashley_7_20.json,28877
5,5,identity,Dan,2025-07-14_IdentityNoInverFP_501_Dan_7_25.json,29527
2,2,identity,Ahana,2025-06-20_IdentityNoInverFP_501_Ahana_6_40.json,15062
6,5,identity,Ashley,2025-07-14_IdentityNoInverFP_182_Ashley_7_40.json,27176
