true_label,choice,task,subject,file,trial_id
0,6,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_1_07.json,18438
6,6,identity,P1,2025-06-16_Identity_501_P1_0_06.json,4943
6,6,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_1_07.json,18201
0,6,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_6_55.json,29184
0,0,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_40.json,15307
5,4,identity,P1,2025-06-17_Identity_501_P1_4_28.json,11692
5,5,identity,P6,2025-07-14_IdentityNoInverFP_235_P6_7_24.json,27587
3,3,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19234
1,0,identity,P2,2025-07-14_IdentityNoInverFP_182_P2_7_40.json,27192
6,6,identity,P6,2025-07-14_IdentityNoInverFP_174_P6_7_03.json,26827
3,3,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_32.json,9033
3,3,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_6_55.json,29359
5,5,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_6_34.json,12715
7,7,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_7_57.json,13470
6,6,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_5_46.json,18674
6,6,identity,P4,2025-07-14_IdentityNoInverFP_172_P4_7_21.json,26658
1,1,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_7_21.json,30661
0,1,identity,P1,2025-06-17_Identity_501_P1_4_41.json,12508
0,5,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_32.json,9259
3,3,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_7_21.json,30809
1,6,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_5_46.json,18789
0,4,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_32.json,9317
1,1,identity,P6,2025-07-14_IdentityNoInverFP_185_P6_7_39.json,27401
3,3,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_20.json,28822
0,0,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_32.json,9453
0,5,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_1_07.json,18444
4,1,identity,P3,2025-07-14_IdentityNoInverFP_180_P3_7_48.json,26906
5,5,identity,P7,2025-07-14_IdentityNoInverFP_274_P7_7_45.json,27938
4,4,identity,P1,2025-06-17_Identity_501_P1_4_41.json,12248
6,3,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_1_07.json,18134
5,0,identity,P1,2025-06-17_Identity_501_P1_4_28.json,11952
0,0,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_7_57.json,13107
4,3,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10868
5,5,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_5_46.json,18790
1,1,identity,P4,2025-07-15_IdentityNoInverFP_295_P4_1_48.json,32068
6,5,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_00.json,28259
0,0,identity,P1,2025-06-12_IdentityTexture_501_P1_0_40.json,3659
2,2,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3102
1,1,identity,P1,2025-06-17_IdentityNoInver_501_P1_9_58.json,10175
3,3,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_40.json,15269
5,0,identity,P1,2025-06-18_IdentityNoInverRgCh_501_P1_7_57.json,13217
0,6,identity,P6,2025-07-14_IdentityNoInverFP_235_P6_7_24.json,27538
3,3,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_1_07.json,18257
0,0,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,11020
2,2,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_00.json,28023
5,5,identity,P1,2025-06-12_Identity_501_P1_5_53.json,4042
5,5,identity,P7,2025-07-14_IdentityNoInverFP_501_P7_6_57.json,30088
6,6,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_6_55.json,29380
0,0,identity,P4,2025-07-15_IdentityNoInverFP_295_P4_1_48.json,32127
5,0,identity,P1,2025-06-12_Identity_501_P1_5_53.json,4457
3,3,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19460
4,4,identity,P1,2025-06-17_IdentityTexture_501_P1_6_26.json,11185
1,1,identity,P1,2025-06-17_IdentityTexture_501_P1_6_26.json,11040
0,0,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_12.json,8827
1,1,identity,P1,2025-06-17_Identity_501_P1_4_41.json,12220
2,2,identity,P3,2025-07-14_IdentityNoInverFP_501_P3_7_25.json,29550
3,3,identity,P6,2025-07-14_IdentityNoInverFP_174_P6_7_03.json,26786
7,5,identity,P1,2025-06-11_Identity_501_P1_0_25.json,1777
4,4,identity,P1,2025-07-07_IdentityNoInverFP_501_P1_0_54.json,17591
6,2,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_00.json,31300
3,3,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_22.json,31638
5,5,identity,P1,2025-06-17_IdentityTexture_501_P1_6_26.json,11509
0,0,identity,P1,2025-06-12_IdentityTexture_501_P1_0_40.json,3761
4,4,identity,P1,2025-07-08_IdentityNoInverFP_501_P1_6_00.json,19225
7,7,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3325
3,3,identity,P2,2025-07-14_IdentityNoInverFP_501_P2_7_20.json,28937
5,5,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_22.json,31730
1,1,identity,P4,2025-07-15_IdentityNoInverFP_295_P4_1_48.json,32275
2,2,identity,P1,2025-06-17_IdentityNoInver_501_P1_0_45.json,9644
7,7,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3476
7,7,identity,P1,2025-06-16_Identity_501_P1_0_06.json,4525
5,5,identity,P1,2025-06-17_Identity_501_P1_4_41.json,12399
2,1,identity,P1,2025-06-16_Identity_501_P1_0_06.json,4682
5,5,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3480
5,5,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10739
5,5,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10970
5,6,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_22.json,31836
3,3,identity,P1,2025-06-12_IdentityTexture_501_P1_0_40.json,3949
1,1,identity,P8,2025-07-14_IdentityNoInverFP_501_P8_7_22.json,31545
5,5,identity,P1,2025-06-17_IdentityTexture_501_P1_5_03.json,10732
2,2,identity,P1,2025-06-12_IdentityTexture_501_P1_0_30.json,3505
1,1,identity,P1,2025-06-20_IdentityNoInverFP_501_P1_6_40.json,15231
